Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
4920	-141717	-141432	-285.594	0.020978	0.233984	0.21869	0.232139	0.221518	0.193654	0.220526	0.196645	0.189845	0.21622	0.21452	0.213332	0.207267	0.071667	0.239879	0.217713	0.218414	0.226071	0.229845	0.224515	0.23257	0.208315	0.225669	0.195865	5705.41	0.00447284	0.00526183	0.00425431	0.00506371	0.00463882	0.00475504	0.00479974	0.00398838	0.00472625	0.00472374	0.00483603	0.00525198	0.367098	0.00461003	0.00473299	0.00439942	0.00511314	0.00446783	0.00437409	0.00428036	0.00480299	0.00470676	0.00445307	3.6494	4.81282	4.64574	5.62332	4.70201	4.76588	5.18174	4.43419	4.9102	4.85676	4.51767	4.71613	4.66978	5.08534	4.62219	4.24425	5.32276	5.02233	5.21492	4.66096	3.95284	4.11016	5.53223	4.63202	4.40972	3.75629	-2.34942	-2.27886	-2.37117	-2.29553	-2.33359	-2.32285	-2.31878	-2.3992	-2.32548	-2.32571	-2.31551	-2.27968	-0.435218	-2.3363	-2.32486	-2.3566	-2.29131	-2.3499	-2.35911	-2.36852	-2.31849	-2.32728	-2.35134	0.991493	82.3429	3.68071
4930	-141700	-141411	-288.846	0.0213769	0.2208	0.215574	0.192113	0.212097	0.229255	0.214578	0.210721	0.220802	0.19486	0.241759	0.211736	0.261198	0.0723756	0.233853	0.223801	0.202378	0.217973	0.209865	0.193628	0.218875	0.180792	0.228614	0.218278	4812.51	0.00431304	0.00526831	0.00461507	0.00459746	0.00469677	0.00471745	0.00465432	0.00427466	0.00434038	0.00468188	0.00491115	0.00442373	0.367088	0.00484885	0.00502541	0.00410639	0.00455844	0.00498973	0.00447021	0.00453274	0.00481319	0.00446303	0.00491411	3.90569	5.7113	4.894	5.37832	4.94677	4.86158	4.47876	5.27759	4.57651	4.82311	3.84148	4.51004	4.98374	4.94276	5.02453	4.50097	4.37801	4.78338	4.33772	5.00129	4.65251	5.13549	5.30732	4.7974	5.28374	3.68237	-2.36522	-2.27833	-2.33582	-2.33748	-2.3282	-2.32629	-2.33214	-2.3691	-2.36247	-2.32958	-2.30882	-2.35421	-0.43523	-2.31436	-2.29883	-2.38654	-2.34118	-2.30192	-2.34967	-2.34364	-2.31757	-2.35037	-2.30855	0.999462	87.2424	3.9078
4940	-141709	-141425	-284.224	0.0215695	0.223623	0.20026	0.20352	0.214903	0.20239	0.187194	0.191433	0.219082	0.201083	0.210893	0.230241	0.198068	0.0751319	0.227658	0.223026	0.216041	0.219155	0.173865	0.210037	0.219217	0.24788	0.213323	0.223197	4468.55	0.00448865	0.00468453	0.00513218	0.00436465	0.00473968	0.00498931	0.0048772	0.00460297	0.00467037	0.00478931	0.004696	0.00482575	0.334885	0.00497084	0.00496219	0.00449816	0.00454335	0.00442703	0.00475924	0.00476154	0.0046124	0.00493643	0.00481563	1.54788	4.96118	4.6889	4.3963	4.51396	4.48631	4.40475	4.44956	5.07954	4.42868	4.05199	4.58098	4.94265	4.23975	4.84328	4.84947	3.95318	4.20722	4.60945	4.56269	4.43905	4.86551	4.08024	4.21304	4.59187	3.65017	-2.34788	-2.32933	-2.2897	-2.36005	-2.32425	-2.30196	-2.31183	-2.33696	-2.33065	-2.31973	-2.32827	-2.31643	-0.475104	-2.30357	-2.30433	-2.34697	-2.34262	-2.35389	-2.32246	-2.32225	-2.33607	-2.30659	-2.31735	0.998004	86.7963	1.55097
4950	-141707	-141422	-285.577	0.0216941	0.195418	0.222362	0.215147	0.226037	0.216278	0.200582	0.221965	0.224245	0.199137	0.222859	0.225448	0.195349	0.0751382	0.244726	0.217795	0.216178	0.211357	0.239522	0.188365	0.194899	0.222788	0.224798	0.237529	4097.29	0.00476061	0.00457327	0.00466068	0.00462702	0.00463916	0.004545	0.00453748	0.00450478	0.00500056	0.00481939	0.00449864	0.00472337	0.33574	0.00461358	0.00488676	0.00524233	0.00466042	0.00520946	0.00421686	0.00482426	0.00476587	0.00434705	0.00499697	2.55616	4.83568	4.84317	5.02107	4.85523	4.72599	4.76992	5.5	4.68661	4.94731	4.43968	5.81613	5.15949	5.06581	5.32079	3.99178	4.4379	5.42191	4.46927	4.18699	4.30357	5.59678	4.6558	5.04307	5.39592	3.6125	-2.32234	-2.33977	-2.33155	-2.3347	-2.33356	-2.34247	-2.34318	-2.34633	-2.30098	-2.31701	-2.34692	-2.32575	-0.473996	-2.33596	-2.31098	-2.28048	-2.33157	-2.28321	-2.37501	-2.31657	-2.32186	-2.36181	-2.30129	0.99858	84.9461	2.55979
4960	-141716	-141431	-285.427	0.0216439	0.208968	0.23962	0.203624	0.198136	0.203348	0.193184	0.183549	0.214952	0.214036	0.227327	0.204967	0.207235	0.0757749	0.191848	0.210043	0.22262	0.209246	0.217193	0.225716	0.222027	0.205634	0.185809	0.197101	3682.01	0.00477899	0.00468255	0.005871	0.00463772	0.00459176	0.00525474	0.00517777	0.00477078	0.00496936	0.00474508	0.00480271	0.00483801	0.307263	0.00470181	0.00453845	0.00441628	0.00412736	0.00499864	0.00439633	0.00488547	0.00453936	0.00497612	0.0047711	2.47822	4.16607	5.27637	4.21059	4.90984	4.88484	4.77287	4.49932	4.79264	4.29081	4.96904	4.95004	4.47994	5.62031	5.11685	4.6609	4.81343	5.19522	4.5592	5.90936	4.25888	4.22689	5.74803	5.35028	5.27073	3.56608	-2.32066	-2.32952	-2.23129	-2.3337	-2.33802	-2.27945	-2.28586	-2.32141	-2.3037	-2.32376	-2.31851	-2.31533	-0.51249	-2.32774	-2.34309	-2.35494	-2.38433	-2.30115	-2.35691	-2.31109	-2.34301	-2.30311	-2.32138	0.995811	84.9461	2.48864
4970	-141727	-141437	-290.228	0.0217117	0.226192	0.228354	0.185495	0.224691	0.192359	0.206067	0.214087	0.22878	0.228832	0.223026	0.222059	0.212872	0.0738845	0.21714	0.188707	0.209117	0.205857	0.183447	0.190793	0.22309	0.194281	0.190042	0.215159	4388.77	0.00486654	0.00504935	0.00471346	0.00404545	0.00476275	0.00513649	0.00417389	0.0049473	0.00475178	0.00465465	0.00460572	0.00487471	0.318618	0.00461361	0.0046053	0.0045439	0.00413425	0.00510505	0.00478765	0.0049578	0.00430153	0.00447721	0.0044758	4.31092	5.4814	4.71209	5.36102	5.09432	6.0046	4.93906	4.49932	4.225	4.9157	4.96548	5.17602	4.80475	5.32503	4.5148	4.63196	5.10042	5.51118	4.68342	4.81007	4.72121	4.37207	4.7639	4.68654	5.09866	3.64234	-2.31278	-2.29676	-2.32666	-2.39303	-2.32214	-2.28933	-2.37946	-2.30563	-2.32314	-2.33211	-2.3367	-2.31205	-0.496729	-2.33596	-2.33674	-2.34257	-2.3836	-2.292	-2.31988	-2.30471	-2.36638	-2.34899	-2.34913	0.992678	84.7447	4.34272
4980	-141710	-141425	-285.219	0.0213693	0.210673	0.200868	0.175191	0.202397	0.208238	0.203342	0.222504	0.195611	0.191965	0.218237	0.21229	0.216349	0.076776	0.221938	0.258118	0.202303	0.200347	0.20461	0.212489	0.219244	0.185866	0.190379	0.192867	5094.6	0.00486944	0.00490686	0.00460256	0.00490226	0.00428964	0.00402443	0.00463062	0.00461477	0.00482966	0.00444607	0.00484431	0.00486366	0.316587	0.00436463	0.00449988	0.0044757	0.00443574	0.00416759	0.00439963	0.004885	0.00441277	0.00453639	0.00467087	2.39883	6.28039	4.62424	5.1126	4.8186	5.37786	4.6067	4.43194	4.88941	5.16532	5.76967	4.89679	4.77806	4.30697	4.97962	4.36261	4.31621	4.5507	4.54945	4.34111	4.30435	4.07655	5.00674	5.51996	5.66017	3.70711	-2.31252	-2.3092	-2.337	-2.3096	-2.36758	-2.3953	-2.33436	-2.33585	-2.31608	-2.35202	-2.31477	-2.31304	-0.499507	-2.36005	-2.3468	-2.34914	-2.35303	-2.38011	-2.35658	-2.31114	-2.35529	-2.34329	-2.3306	0.995051	84.7447	2.41076
4990	-141724	-141437	-286.678	0.0216343	0.217718	0.224274	0.211389	0.216172	0.218396	0.22848	0.21198	0.204773	0.200596	0.222089	0.192111	0.211378	0.0711757	0.21271	0.240768	0.222157	0.222193	0.174843	0.226243	0.185702	0.204886	0.264027	0.199486	4356.32	0.00413932	0.00503513	0.00481737	0.0042073	0.00481862	0.00462102	0.00436841	0.00466836	0.00438754	0.00427012	0.00453705	0.00457319	0.389373	0.00471502	0.00507288	0.00447281	0.00436947	0.00451373	0.00466729	0.00443641	0.00514079	0.00498557	0.00483364	2.59867	4.54694	4.7604	4.81981	5.51179	5.15177	5.38932	4.68252	4.81895	5.41207	4.47534	5.45504	4.94643	5.23711	5.08237	4.21418	5.34401	4.5507	5.50936	5.31247	4.63099	5.47079	5.00674	4.38649	4.4331	3.63912	-2.38307	-2.29799	-2.31719	-2.376	-2.31708	-2.33526	-2.35968	-2.33084	-2.35778	-2.36956	-2.34323	-2.33978	-0.409634	-2.32652	-2.29475	-2.34942	-2.35957	-2.34546	-2.33094	-2.35297	-2.28897	-2.30228	-2.31573	0.994202	84.7447	2.61383
5000	-141735	-141450	-284.407	0.0214204	0.230232	0.218272	0.205023	0.202267	0.261235	0.228303	0.207554	0.215448	0.236124	0.234794	0.216511	0.180273	0.0742039	0.209217	0.20256	0.249691	0.221106	0.200393	0.213735	0.216551	0.192977	0.172464	0.215142	4580.16	0.00422841	0.00452406	0.00447944	0.00461117	0.00424154	0.00476859	0.004625	0.00439648	0.00476253	0.00459773	0.00528106	0.00492326	0.304629	0.0048758	0.00437093	0.00536223	0.0043866	0.00467587	0.00410729	0.00450204	0.00506558	0.00526922	0.004919	1.75325	4.82237	4.81555	4.32902	5.04685	4.32992	4.94912	5.04956	4.66527	4.07145	5.31615	4.55623	5.55869	5.30767	5.10272	4.04536	4.48377	5.36181	4.28996	4.64877	4.61195	4.71375	3.84761	5.75794	3.9366	3.66088	-2.37382	-2.34447	-2.34878	-2.33619	-2.37248	-2.32161	-2.33489	-2.35689	-2.32216	-2.33746	-2.27728	-2.30775	-0.516229	-2.31195	-2.35943	-2.27065	-2.35787	-2.33014	-2.38644	-2.34659	-2.29537	-2.27825	-2.30812	0.989792	84.4032	1.77133
5010	-141719	-141433	-286.805	0.0213421	0.20544	0.200211	0.187006	0.19614	0.205404	0.25262	0.184855	0.229578	0.216454	0.205664	0.200536	0.201101	0.0726691	0.223823	0.232571	0.203759	0.21588	0.209413	0.185891	0.19509	0.205883	0.207146	0.193555	4773.47	0.00444088	0.00480944	0.00478807	0.00454713	0.0044425	0.0051388	0.00533008	0.00438391	0.00480826	0.00492371	0.00510069	0.00446083	0.371004	0.00474346	0.00475557	0.00474683	0.0049582	0.00496765	0.00481431	0.00468283	0.00484733	0.00411613	0.00452072	2.41463	5.30215	4.84959	5.04489	4.84777	4.8194	5.32176	4.78234	4.81675	4.84627	5.05123	4.58659	4.31903	5.15892	5.10159	4.70212	4.82586	4.35364	5.28214	4.36815	4.98938	3.67056	5.08577	4.22396	4.33971	3.67883	-2.35253	-2.31791	-2.31984	-2.34226	-2.35237	-2.28914	-2.27327	-2.35814	-2.31801	-2.30771	-2.29237	-2.35058	-0.430621	-2.3239	-2.3228	-2.3236	-2.30468	-2.30385	-2.31747	-2.32949	-2.3145	-2.38551	-2.34479	0.997921	87.5971	2.41966
5020	-141701	-141412	-289.189	0.0212917	0.210126	0.214979	0.205576	0.212268	0.219387	0.211969	0.202288	0.222119	0.207678	0.215108	0.202039	0.213111	0.076565	0.209631	0.18058	0.191586	0.194369	0.238201	0.188439	0.217673	0.203695	0.228333	0.216268	5509.16	0.00482084	0.00483048	0.00449564	0.00466644	0.00454092	0.00480643	0.00461035	0.00477152	0.00399047	0.00483473	0.00468627	0.00468586	0.313173	0.0045679	0.00499293	0.0051581	0.00481216	0.0043112	0.00465448	0.00456001	0.00446322	0.00450961	0.00479589	3.85308	5.35444	4.16413	4.77175	4.87242	4.73876	5.2711	4.91155	4.716	5.28368	4.32973	4.89791	5.34196	4.6071	5.8008	5.12665	4.21052	4.27528	5.13926	4.54149	4.59171	5.44958	5.1483	4.3168	4.57603	3.74109	-2.31688	-2.31601	-2.34721	-2.33101	-2.34286	-2.31818	-2.33627	-2.32134	-2.39898	-2.31563	-2.32917	-2.32921	-0.504216	-2.34028	-2.30164	-2.28751	-2.31766	-2.3654	-2.33213	-2.34103	-2.35035	-2.34586	-2.31913	0.997714	87.5971	3.8619
5030	-141723	-141434	-289.012	0.0209011	0.190236	0.196951	0.225997	0.222641	0.206887	0.235413	0.192024	0.214206	0.227733	0.209963	0.227115	0.206027	0.0758024	0.226661	0.179336	0.223902	0.20878	0.215194	0.248888	0.230433	0.21031	0.200912	0.185951	6920.05	0.00484034	0.00487605	0.00465925	0.00447384	0.00479253	0.00475048	0.00485988	0.00429594	0.00499406	0.00447022	0.00482018	0.00495895	0.324045	0.00453372	0.00456862	0.00456486	0.00471567	0.00429289	0.00508713	0.00458092	0.00482889	0.00444773	0.00437246	2.94978	4.89808	5.46067	5.22563	4.97541	5.27376	4.44877	4.92932	5.11307	4.29878	4.96925	5.00058	3.4697	5.8853	4.77117	5.26076	5.07934	4.79551	4.52805	4.58241	3.9162	4.44305	4.93568	4.29745	5.21273	3.84011	-2.31512	-2.31193	-2.33168	-2.34932	-2.31944	-2.32326	-2.31337	-2.36694	-2.30155	-2.34967	-2.31694	-2.30461	-0.489395	-2.34355	-2.34021	-2.34057	-2.32646	-2.36725	-2.29353	-2.33905	-2.31615	-2.35186	-2.35927	0.985835	86.3972	2.99217
5040	-141731	-141448	-282.973	0.0208205	0.223352	0.213128	0.199542	0.209262	0.183939	0.201234	0.210828	0.205477	0.204427	0.203526	0.21812	0.238598	0.0742083	0.225489	0.215809	0.217519	0.224183	0.202422	0.197688	0.2344	0.20276	0.206282	0.233641	6895.71	0.00430476	0.00440213	0.00438344	0.00537382	0.00438106	0.00416928	0.00432148	0.00444605	0.00459555	0.00420784	0.00412187	0.00459842	0.329667	0.00483674	0.00437479	0.0051516	0.00437449	0.00480588	0.00495119	0.00497517	0.00488442	0.00445107	0.00468468	3.14848	5.50078	4.20474	4.24786	5.11169	5.93429	5.2504	5.15727	4.1155	4.31637	4.44128	4.55304	5.5947	5.12886	4.22675	3.94329	5.39728	5.28165	4.61806	4.61463	4.49186	5.38479	4.62378	4.29745	4.10892	3.83858	-2.36605	-2.35634	-2.35819	-2.26972	-2.35842	-2.37994	-2.36437	-2.35203	-2.33766	-2.37594	-2.38491	-2.33739	-0.481924	-2.31545	-2.35904	-2.28806	-2.35907	-2.31823	-2.30529	-2.30319	-2.31119	-2.35154	-2.32932	0.998975	83.0272	3.15171
5050	-141737	-141455	-281.75	0.020638	0.210649	0.214231	0.233967	0.233536	0.240373	0.198939	0.220951	0.229887	0.205279	0.207028	0.203717	0.211554	0.0731075	0.207564	0.196731	0.211968	0.194205	0.188308	0.201326	0.265298	0.200053	0.162908	0.230007	7655.55	0.00467127	0.00474114	0.0051116	0.00445756	0.00480468	0.00406136	0.0045572	0.00483848	0.00421716	0.00501664	0.00460828	0.00463563	0.360144	0.00430872	0.0045378	0.00438775	0.00494586	0.00433024	0.0047523	0.00503675	0.00407519	0.00501337	0.00484221	2.27302	4.82043	4.69048	4.20172	5.04946	4.21215	4.19105	4.08396	4.41298	4.93456	4.37128	5.38216	4.6267	3.8327	3.80512	4.77564	4.79251	5.57397	4.83337	4.664	4.59081	4.97017	3.64643	5.19205	4.12313	3.88398	-2.33056	-2.32412	-2.29144	-2.3509	-2.31834	-2.39133	-2.3413	-2.31529	-2.37498	-2.29959	-2.33646	-2.33389	-0.443524	-2.36565	-2.34315	-2.35776	-2.30576	-2.36349	-2.3231	-2.29785	-2.38985	-2.29987	-2.31496	0.986669	83.0272	2.30373
5060	-141718	-141436	-282.35	0.0204862	0.235194	0.202545	0.211611	0.226897	0.210401	0.224153	0.191411	0.227809	0.22102	0.225999	0.210882	0.215488	0.0752202	0.199788	0.228516	0.217595	0.198184	0.210646	0.228787	0.201045	0.196929	0.186535	0.230201	9042.22	0.00535137	0.00457929	0.0048599	0.00515489	0.00462785	0.00500357	0.00488168	0.00455911	0.00490299	0.00518938	0.00468164	0.00489561	0.324203	0.00474205	0.00491477	0.00459471	0.00485876	0.00469665	0.00446476	0.00432164	0.00509633	0.00436403	0.0045026	2.29247	5.35	4.51139	5.15409	4.51154	4.49433	5.29647	4.8747	4.87021	5.2322	4.72376	5.8446	4.48457	4.23622	4.45959	4.47541	4.69016	3.71291	5.03539	4.29362	4.82131	4.41198	4.46312	4.3435	3.98627	3.95627	-2.27154	-2.3392	-2.31337	-2.28778	-2.33462	-2.30072	-2.31143	-2.34112	-2.30954	-2.28488	-2.3296	-2.31019	-0.489183	-2.32403	-2.3085	-2.33774	-2.31347	-2.32821	-2.3502	-2.36435	-2.29274	-2.36011	-2.34654	0.998097	84.3937	2.29684
5070	-141710	-141424	-286.224	0.0203475	0.184882	0.22178	0.240238	0.23179	0.19181	0.212072	0.237128	0.182947	0.198663	0.208437	0.216942	0.215756	0.0765912	0.191749	0.198217	0.226321	0.205235	0.211725	0.215661	0.204122	0.19501	0.224116	0.192657	9493.11	0.00478643	0.00500859	0.00467918	0.00453096	0.00480992	0.00523171	0.00511694	0.00455911	0.00492366	0.00453566	0.00479765	0.00469147	0.291668	0.00469888	0.00536948	0.00432454	0.00461592	0.0043578	0.00448114	0.00479629	0.00470531	0.00486512	0.00533228	3.10749	4.69536	5.99505	4.64276	4.76757	4.23509	5.34117	5.09792	5.16065	5.06755	4.88553	4.85971	4.85733	4.88433	5.13101	4.62048	5.55497	4.42484	4.49561	4.38962	4.34691	5.04132	5.26578	4.72799	4.6001	3.97741	-2.31999	-2.30028	-2.32983	-2.34381	-2.31786	-2.28136	-2.29099	-2.34112	-2.30771	-2.34336	-2.31897	-2.32869	-0.535111	-2.32801	-2.27007	-2.36406	-2.33574	-2.36073	-2.34861	-2.31909	-2.32741	-2.31291	-2.27309	0.993908	84.3937	3.12654
5080	-141707	-141422	-285.366	0.0203885	0.175799	0.226246	0.225669	0.188852	0.212956	0.213065	0.213773	0.235361	0.230333	0.183301	0.221754	0.221813	0.0776514	0.208913	0.195844	0.243386	0.246583	0.235162	0.197959	0.216668	0.210143	0.216701	0.236278	9772.04	0.00430193	0.00478005	0.00438505	0.00505677	0.00439776	0.00487418	0.00525586	0.00473593	0.00495916	0.00496103	0.00479765	0.00459252	0.29072	0.00501117	0.00477088	0.00467711	0.00471097	0.00476307	0.00484352	0.00486553	0.00480232	0.00439491	0.00470638	2.04652	4.7816	4.50446	5.03223	4.37855	4.56363	5.02784	5.19095	5.41754	4.98299	4.84567	5.75666	4.7022	4.29444	5.20921	4.46041	4.32037	4.85391	5.03086	5.0013	4.97576	5.14913	4.33313	4.72799	4.83332	3.98999	-2.36634	-2.32057	-2.35803	-2.29613	-2.35677	-2.3121	-2.27936	-2.32459	-2.30459	-2.30443	-2.31897	-2.33795	-0.536525	-2.30006	-2.3214	-2.33002	-2.32689	-2.32211	-2.31484	-2.31287	-2.31855	-2.35705	-2.32731	0.998285	85.0577	2.05004
5090	-141719	-141438	-281.031	0.0201992	0.195876	0.21691	0.221473	0.218795	0.215058	0.209093	0.21512	0.237004	0.195101	0.229371	0.228989	0.219855	0.074462	0.213744	0.220439	0.230089	0.21288	0.256388	0.199118	0.209907	0.210241	0.220595	0.231509	9876.77	0.00504399	0.00500684	0.00437374	0.00439557	0.0047208	0.00498446	0.00444566	0.00440251	0.00445195	0.00507873	0.00509023	0.00450983	0.323496	0.00474162	0.00461147	0.00492813	0.00450579	0.00503298	0.00450004	0.00494514	0.00457638	0.00420409	0.00461116	2.11028	4.82166	5.00764	4.35287	4.69969	4.3514	3.60969	4.8375	4.90515	4.53557	4.73001	4.0545	4.33693	4.97127	5.41232	5.65622	4.41312	3.9733	4.77021	4.79638	4.66729	4.63401	4.33216	4.33687	4.22784	3.99461	-2.29723	-2.30044	-2.35915	-2.35698	-2.32598	-2.30238	-2.35206	-2.3563	-2.35145	-2.29424	-2.29326	-2.34584	-0.490132	-2.32407	-2.33616	-2.30732	-2.34623	-2.29817	-2.34678	-2.30582	-2.33948	-2.37633	-2.33619	0.995592	83.1138	2.11962
5100	-141712	-141431	-280.993	0.0204763	0.213801	0.193953	0.19695	0.209935	0.247948	0.196755	0.245225	0.234594	0.2102	0.206059	0.213957	0.219633	0.0757844	0.19648	0.198561	0.193017	0.205242	0.226451	0.224292	0.209251	0.198499	0.201373	0.202945	8247.96	0.00475297	0.00483287	0.00455943	0.00499229	0.00462187	0.00471982	0.00418244	0.00431665	0.00428023	0.00525983	0.00467235	0.00480827	0.313537	0.00458179	0.00467212	0.0045488	0.00456656	0.00439544	0.00463379	0.00504506	0.00448094	0.00489356	0.00473469	3.39884	5.65759	4.45666	4.88106	4.10838	4.47358	4.16497	4.74626	4.29622	4.30763	4.449	3.65024	4.45782	4.8178	4.92709	5.33708	5.25235	3.93171	5.02001	3.96044	4.58362	4.06795	5.53105	4.81771	4.34958	3.91635	-2.32304	-2.31579	-2.34109	-2.3017	-2.33518	-2.32607	-2.37857	-2.36485	-2.36853	-2.27903	-2.33046	-2.31801	-0.503711	-2.33897	-2.33049	-2.3421	-2.34041	-2.357	-2.33406	-2.29713	-2.34863	-2.31038	-2.32471	0.999263	83.1829	3.40135
5110	-141717	-141432	-285.048	0.0208387	0.21372	0.226823	0.231617	0.226461	0.224707	0.184319	0.246039	0.237594	0.207399	0.193088	0.215689	0.197856	0.0760572	0.198163	0.223243	0.253213	0.231169	0.216577	0.233788	0.212041	0.224653	0.238295	0.207951	6997.94	0.00463575	0.00477808	0.00457223	0.00452981	0.00462187	0.0047886	0.00454339	0.00515861	0.00426115	0.00476591	0.00513095	0.00431694	0.293138	0.00506532	0.00480485	0.00486284	0.00480481	0.00472171	0.00497006	0.00479405	0.00428157	0.00476771	0.00428302	2.67772	4.97224	6.44949	5.4165	4.20483	5.11346	5.19791	4.72666	5.09402	5.1874	4.89547	4.97794	5.03481	4.11246	4.86571	4.33117	4.95124	4.42518	4.61824	4.31766	4.58194	4.31653	4.32066	4.72064	5.11242	3.84497	-2.33388	-2.32075	-2.33987	-2.34392	-2.33518	-2.31979	-2.34262	-2.28747	-2.37047	-2.32185	-2.2898	-2.36482	-0.532927	-2.29539	-2.31832	-2.31311	-2.31832	-2.3259	-2.30364	-2.3193	-2.3684	-2.32169	-2.36825	0.995596	84.8097	2.68957
5120	-141718	-141429	-289.039	0.020627	0.218548	0.197268	0.191934	0.22492	0.203121	0.193133	0.209932	0.241181	0.200158	0.217809	0.191302	0.199089	0.0769087	0.210701	0.221436	0.215699	0.204562	0.226588	0.199602	0.217917	0.218748	0.199059	0.204659	7010.71	0.00455229	0.0048451	0.00468784	0.00532019	0.00485666	0.00507782	0.00478377	0.00422744	0.00469808	0.00442724	0.00430423	0.00460866	0.309409	0.00490084	0.00479086	0.0045501	0.00496983	0.00452443	0.00499045	0.00426896	0.00448307	0.00584737	0.00512651	2.43708	4.53851	4.52713	4.88062	4.57285	4.32355	4.63988	4.869	5.52247	5.25384	4.36529	4.45169	5.02148	4.55017	5.2657	4.61248	5.38692	4.90724	4.79871	4.80821	4.42158	4.60503	5.27026	5.05801	5.06939	3.84576	-2.34177	-2.3147	-2.32903	-2.27407	-2.31366	-2.29432	-2.32023	-2.37392	-2.32808	-2.35387	-2.3661	-2.33642	-0.509467	-2.30973	-2.31959	-2.34198	-2.30366	-2.34444	-2.30186	-2.36968	-2.34842	-2.23304	-2.29018	0.990821	87.9828	2.45966
5130	-141724	-141432	-291.963	0.020584	0.198475	0.214581	0.191542	0.195751	0.21617	0.211394	0.224528	0.189374	0.182254	0.219558	0.194073	0.193687	0.0775004	0.184777	0.207842	0.204851	0.192505	0.210678	0.214663	0.201078	0.236629	0.21445	0.213473	7873.39	0.00491522	0.00456032	0.00490378	0.00397767	0.0052654	0.00412839	0.00450265	0.00419085	0.00461441	0.00490292	0.00450629	0.00447533	0.270195	0.00430746	0.00431148	0.00447152	0.00434251	0.00456185	0.00453498	0.00462149	0.00448392	0.00461345	0.00468436	1.44772	4.6846	4.33923	5.12964	5.26413	5.43828	4.80834	4.55733	5.2854	5.40938	5.14567	4.43409	5.04859	3.53229	4.55836	4.85511	5.09232	4.17467	5.13523	4.91876	4.74879	4.34252	4.47272	5.3678	4.46619	3.89616	-2.30846	-2.341	-2.30947	-2.40037	-2.27857	-2.38422	-2.34653	-2.3777	-2.33588	-2.30954	-2.34618	-2.34918	-0.568322	-2.36578	-2.36537	-2.34954	-2.36226	-2.34086	-2.34343	-2.33522	-2.34834	-2.33597	-2.32935	0.996547	89.6663	1.45274
5140	-141708	-141421	-286.945	0.0205522	0.219775	0.213908	0.224685	0.187764	0.216237	0.227258	0.195439	0.20758	0.215202	0.21008	0.195189	0.231855	0.079022	0.22467	0.215516	0.212464	0.209233	0.190559	0.20132	0.264757	0.201165	0.208604	0.210996	7596.13	0.00513544	0.00473593	0.00439663	0.00440459	0.00523099	0.00464918	0.00461469	0.00503232	0.00451627	0.00439056	0.0047825	0.00465935	0.260332	0.00468695	0.00443114	0.00516727	0.00435866	0.00433549	0.00489908	0.00430059	0.00449265	0.00412553	0.0049646	2.97285	4.64326	4.48643	4.66242	4.10289	5.57804	5.4148	4.75524	4.21093	4.9243	4.97887	4.91286	5.18497	4.67253	4.87406	5.08996	5.53722	5.17355	5.3768	4.03407	5.24285	4.21347	5.0904	4.94992	4.99883	3.88059	-2.28942	-2.32459	-2.35688	-2.35609	-2.28142	-2.33262	-2.33586	-2.29823	-2.34522	-2.35748	-2.32035	-2.33167	-0.584473	-2.32911	-2.35348	-2.28674	-2.36065	-2.36296	-2.30989	-2.36647	-2.3475	-2.38452	-2.30412	0.999903	86.5307	2.97314
