Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
5430	-140744	-140439	-305.451	0.158399	0.183386	0.153893	0.173795	0.17183	0.15658	0.154717	0.161403	0.17196	0.163673	0.160748	0.163324	0.176107	0.16439	0.157102	0.155677	0.165773	0.145045	0.153446	0.193155	0.174075	0.162999	0.151964	0.155252	0.0140505	0.0127652	0.0128094	0.0130262	0.0125534	0.012544	0.0115668	0.012336	0.0133433	0.0133679	0.0121083	0.0129558	0.0121248	0.0130099	0.0151412	0.0143563	0.0129678	0.013951	0.0138446	0.0128749	0.0136206	0.0114533	0.0135878	0.0131609	5.07543	4.67223	4.71661	5.10839	5.51235	5.09284	4.40499	5.35023	4.84087	5.2137	5.39383	4.95247	5.60795	5.20848	4.42908	5.00628	5.56403	4.64555	5.92032	5.82988	4.46921	4.60771	5.51445	5.00089	5.02551	-1.85231	-1.89397	-1.89247	-1.88518	-1.90124	-1.90157	-1.93679	-1.90883	-1.87474	-1.87394	-1.91692	-1.88754	-1.91633	-1.88572	-1.81984	-1.84296	-1.88713	-1.85539	-1.85872	-1.89026	-1.8658	-1.94107	-1.86685	-1.88071	0.996955	59.3901	5.09094
5440	-140746	-140444	-301.685	0.171429	0.164714	0.162783	0.178134	0.168893	0.145033	0.15187	0.158612	0.158984	0.157645	0.158971	0.164497	0.150326	0.161434	0.162228	0.15787	0.154264	0.178043	0.163171	0.157088	0.161379	0.154858	0.159615	0.165918	0.0127642	0.0126146	0.0130263	0.0134932	0.0133927	0.0127277	0.0119372	0.0118665	0.012821	0.0129205	0.0133159	0.0118572	0.0126234	0.0125346	0.0125772	0.0131877	0.0120165	0.0120093	0.0129744	0.0127401	0.0131155	0.0144826	0.0135878	0.0127181	4.81559	5.21263	4.61858	4.58252	5.33849	4.11725	5.36359	4.43414	5.61444	4.40587	4.19678	4.61285	4.93843	5.289	4.7199	5.00323	4.77333	3.80278	5.00483	4.35314	4.64611	5.0919	5.95417	4.4688	5.09111	-1.89401	-1.89913	-1.88518	-1.86989	-1.87313	-1.89525	-1.9231	-1.92568	-1.89208	-1.88872	-1.87563	-1.92602	-1.89882	-1.90189	-1.90042	-1.87983	-1.92022	-1.92048	-1.88691	-1.89483	-1.88221	-1.83915	-1.86685	-1.89558	0.998044	59.3901	4.82503
5450	-140742	-140433	-309.478	0.162614	0.158131	0.157451	0.149836	0.164847	0.170054	0.143411	0.138373	0.151745	0.150156	0.150776	0.160414	0.159692	0.161174	0.17046	0.161374	0.185188	0.150034	0.151177	0.161844	0.162834	0.175763	0.164032	0.164582	0.0131792	0.0125451	0.012924	0.0143006	0.0124301	0.0112752	0.0105533	0.0121723	0.0141363	0.0118441	0.01292	0.0119695	0.0134108	0.0128033	0.0124528	0.0122775	0.0130606	0.0133784	0.0122189	0.013176	0.0127359	0.0112749	0.0120525	0.0128181	2.95067	4.74797	5.39436	4.81707	5.55585	5.27357	4.7713	5.34327	5.16828	4.29777	4.68578	4.45406	5.72519	5.35427	5.82035	4.15065	4.85573	5.13527	5.22254	5.2572	4.89239	5.82457	5.96203	5.10465	7.03905	-1.88011	-1.90153	-1.8886	-1.84465	-1.90552	-1.94788	-1.97661	-1.91463	-1.84966	-1.9265	-1.88874	-1.92192	-1.87254	-1.89268	-1.90473	-1.91089	-1.88404	-1.8736	-1.91297	-1.88022	-1.89497	-1.94789	-1.91892	-1.89218	0.997919	58.8126	2.95682
5460	-140745	-140436	-308.326	0.17575	0.161761	0.142102	0.161369	0.16753	0.155721	0.141817	0.16468	0.165847	0.182216	0.159955	0.148072	0.166606	0.142832	0.165748	0.144878	0.163046	0.157802	0.18519	0.159767	0.163495	0.168496	0.162922	0.16223	0.0117628	0.0122123	0.0128962	0.0124883	0.0133743	0.0137422	0.0128223	0.0133794	0.0131237	0.0125521	0.0129917	0.012566	0.0113412	0.0125273	0.0126148	0.0137659	0.013018	0.0132505	0.0121849	0.0128092	0.0122951	0.0120817	0.0114609	0.0132726	4.26927	5.47186	5.66835	5.1463	5.35391	5.29076	4.5384	5.24275	5.1653	4.66241	4.68836	4.82987	5.36174	5.92526	6.17583	5.14374	5.00279	5.08668	5.62494	5.45835	4.62394	5.60307	4.85882	5.3773	4.29208	-1.92949	-1.9132	-1.88954	-1.9035	-1.87373	-1.86194	-1.89203	-1.87356	-1.88194	-1.90129	-1.88633	-1.9008	-1.94534	-1.90214	-1.89912	-1.8612	-1.88546	-1.87777	-1.91418	-1.89248	-1.91027	-1.91787	-1.94078	-1.87704	0.998129	58.8126	4.27727
5470	-140751	-140438	-312.701	0.169539	0.170716	0.163179	0.165836	0.163059	0.165029	0.165517	0.169611	0.160465	0.160169	0.178052	0.167797	0.173158	0.151443	0.169426	0.170995	0.181832	0.173638	0.15203	0.154945	0.166823	0.160255	0.156684	0.143374	0.014705	0.0117035	0.0142519	0.0128206	0.0122888	0.0130271	0.0119746	0.0120582	0.0135296	0.0121469	0.0136639	0.0134754	0.0123071	0.013257	0.0115873	0.0137781	0.0121159	0.0124892	0.0118811	0.0120568	0.0116149	0.0128795	0.0124657	0.0120038	5.1135	5.26621	6.94766	5.39715	4.21729	5.21343	4.8138	5.04978	5.53108	4.12268	4.98725	4.55084	4.69546	4.54463	5.26143	5.12836	5.34178	6.51029	4.69383	5.10228	4.58113	5.3834	6.20424	5.48545	5.74907	-1.83253	-1.93168	-1.84613	-1.89209	-1.91049	-1.88515	-1.92174	-1.91872	-1.86871	-1.91553	-1.86442	-1.87046	-1.90984	-1.87756	-1.93602	-1.86081	-1.91664	-1.90347	-1.92515	-1.91877	-1.93499	-1.8901	-1.90428	-1.92068	0.997626	57.6451	5.12567
5480	-140738	-140424	-313.188	0.177376	0.155594	0.153973	0.167782	0.164714	0.179737	0.185895	0.154386	0.156822	0.158982	0.147684	0.179706	0.157839	0.150415	0.164551	0.167902	0.166618	0.183642	0.171191	0.149892	0.179849	0.162292	0.157722	0.174375	0.0125353	0.0115918	0.0135338	0.0123911	0.0129052	0.0118425	0.0128646	0.0130399	0.0111252	0.0112352	0.0110375	0.0117401	0.0132776	0.0133172	0.0124766	0.010921	0.0121159	0.011995	0.0121051	0.0126609	0.0134637	0.012024	0.0116649	0.0126836	4.15723	4.83556	4.95372	5.44594	4.75574	4.55748	5.00652	5.47889	5.63524	5.49518	5.03713	5.29245	4.09489	5.44063	5.28341	6.11334	5.44361	5.60725	5.12903	5.92579	5.06204	5.5438	5.53392	4.036	6.1534	-1.90186	-1.93585	-1.86858	-1.90689	-1.88924	-1.92656	-1.8906	-1.88472	-1.95369	-1.94942	-1.95713	-1.93033	-1.87688	-1.87559	-1.9039	-1.96174	-1.91664	-1.921	-1.91703	-1.89754	-1.87084	-1.91995	-1.93312	-1.89676	0.997153	57.6451	4.1691
5490	-140745	-140425	-319.956	0.168517	0.164811	0.175355	0.153822	0.169507	0.172073	0.163543	0.179941	0.150614	0.155462	0.15128	0.171982	0.15995	0.167173	0.166077	0.155651	0.159255	0.162237	0.176083	0.143247	0.163931	0.179086	0.17431	0.153857	0.0130788	0.0128672	0.0124922	0.0112759	0.0118517	0.0129715	0.013436	0.0103147	0.0124677	0.0134201	0.0119456	0.012253	0.013848	0.0115385	0.012091	0.0131879	0.0120079	0.0126821	0.0123604	0.013943	0.0131387	0.0127476	0.0130495	0.0120225	3.51766	4.61755	4.91901	5.60525	5.19661	4.98944	4.42503	5.96015	4.94199	5.82714	4.50217	4.42709	4.57098	5.04175	5.53628	4.92126	5.44361	4.63829	5.12903	4.24454	5.45809	5.28043	5.0429	5.64908	4.41754	-1.88343	-1.89052	-1.90336	-1.94785	-1.92622	-1.88701	-1.87173	-1.98654	-1.90421	-1.87224	-1.92279	-1.91176	-1.85861	-1.93785	-1.91754	-1.87982	-1.92053	-1.89681	-1.90797	-1.85564	-1.88145	-1.89457	-1.88441	-1.92001	0.993536	55.3654	3.54055
5500	-140737	-140429	-308.055	0.164609	0.160862	0.155986	0.155533	0.16288	0.149513	0.167167	0.14755	0.134152	0.17752	0.157171	0.172849	0.16154	0.168903	0.154232	0.162988	0.158325	0.178285	0.150189	0.174321	0.168287	0.164596	0.179321	0.178974	0.0124327	0.0126279	0.0132818	0.0110947	0.0132688	0.0135331	0.0117494	0.0116241	0.0126801	0.0136017	0.0119948	0.0118807	0.012151	0.0117526	0.012838	0.0128827	0.0126066	0.0124417	0.0122966	0.0116524	0.0132218	0.0122016	0.0122174	0.0129809	4.06138	4.52531	4.85502	4.97835	5.84145	5.02741	5.51027	5.33793	5.22149	4.83178	4.52396	4.9209	4.69123	4.3685	4.78581	5.33242	4.74515	5.29718	4.99147	4.65589	5.54246	5.25631	4.07613	4.6427	6.00559	-1.90543	-1.89867	-1.87674	-1.95488	-1.87717	-1.8686	-1.92999	-1.93464	-1.89688	-1.86641	-1.92101	-1.92516	-1.91539	-1.92987	-1.8915	-1.88999	-1.8994	-1.90512	-1.91022	-1.93358	-1.87871	-1.91358	-1.91302	-1.8867	0.992843	58.528	4.09065
5510	-140738	-140430	-308.757	0.162661	0.175509	0.161711	0.174557	0.175028	0.181737	0.164426	0.17963	0.168469	0.165841	0.170149	0.161574	0.157561	0.168296	0.149838	0.177544	0.171447	0.159494	0.153181	0.173197	0.177908	0.173117	0.174786	0.158686	0.0119675	0.0109465	0.0132856	0.0113091	0.0115087	0.0116109	0.0117126	0.0113157	0.0112615	0.0139569	0.0131852	0.014093	0.0123603	0.013067	0.0135253	0.0112849	0.0134477	0.0134643	0.0123836	0.0122834	0.011951	0.0139915	0.0130016	0.0123914	5.44372	5.11346	5.36086	4.99109	4.62749	4.35461	5.19679	5.44673	5.06346	4.94647	4.40414	5.07842	5.32604	4.40337	5.58154	5.24852	4.99233	4.93334	4.89729	5.69768	4.87543	4.5579	4.05857	4.99717	5.80193	-1.922	-1.96072	-1.87662	-1.94657	-1.93897	-1.93514	-1.93135	-1.94632	-1.94841	-1.85521	-1.87991	-1.851	-1.90797	-1.88382	-1.86885	-1.9475	-1.87135	-1.87082	-1.90715	-1.91068	-1.9226	-1.85414	-1.886	-1.90688	0.9936	58.528	5.47878
5520	-140752	-140445	-307.239	0.171615	0.166719	0.16278	0.152815	0.158595	0.153947	0.167092	0.151994	0.16839	0.1662	0.161497	0.175882	0.164766	0.155748	0.167038	0.177896	0.169646	0.179375	0.173861	0.159893	0.149837	0.162675	0.160949	0.166023	0.0135645	0.0126429	0.0128621	0.0128594	0.0121283	0.0122363	0.0129078	0.0145963	0.0121754	0.0134941	0.0135438	0.0121137	0.0133577	0.0124869	0.013015	0.0120619	0.0128605	0.0130326	0.01266	0.0129113	0.0133282	0.0127989	0.0120709	0.0118518	4.65923	6.051	5.28416	5.10666	4.39477	4.93257	4.88792	4.82536	5.42796	4.32507	4.57366	4.17151	5.18936	4.58879	4.63387	4.86306	4.24094	5.17262	5.15746	5.77013	5.19287	4.12459	4.64586	5.99576	6.34331	-1.8676	-1.89815	-1.89069	-1.89078	-1.9162	-1.91235	-1.88915	-1.83576	-1.91452	-1.86986	-1.86826	-1.91672	-1.87427	-1.90355	-1.88556	-1.91858	-1.89074	-1.88497	-1.89757	-1.88903	-1.87523	-1.89283	-1.91826	-1.92622	0.996369	58.528	4.67621
5530	-140739	-140437	-302.468	0.15533	0.154172	0.161538	0.154482	0.169198	0.17864	0.17083	0.174619	0.159628	0.175806	0.176313	0.148671	0.162521	0.145056	0.15688	0.176799	0.161496	0.182385	0.176957	0.17739	0.164397	0.152367	0.161487	0.164104	0.012793	0.0119408	0.0116137	0.0119058	0.0111279	0.0123097	0.0126972	0.0121349	0.0121316	0.0122934	0.0127305	0.0122532	0.0121899	0.0108172	0.0115214	0.0117625	0.0143535	0.0113314	0.013402	0.0115376	0.0116965	0.0117622	0.0141758	0.0111354	4.31898	5.72001	5.02153	4.94647	4.93685	5.78318	4.88792	4.43693	5.53239	5.41633	5.57474	5.00786	6.49491	4.30947	4.71229	5.47743	6.03992	4.30943	5.00095	4.69912	4.53377	4.37077	4.48217	4.52038	5.32366	-1.89303	-1.92297	-1.93503	-1.92424	-1.95359	-1.90975	-1.89629	-1.91596	-1.91608	-1.91033	-1.89515	-1.91175	-1.914	-1.96589	-1.93849	-1.9295	-1.84304	-1.94571	-1.87283	-1.93789	-1.93195	-1.92951	-1.84845	-1.9533	0.998369	60.1583	4.32604
5540	-140739	-140439	-299.887	0.166795	0.17319	0.141192	0.16969	0.162236	0.177962	0.162325	0.161482	0.173192	0.184735	0.164815	0.165425	0.166497	0.16912	0.15419	0.162376	0.164424	0.152847	0.167747	0.146083	0.165225	0.168475	0.170036	0.157245	0.0107845	0.00985061	0.0143197	0.0108673	0.0117439	0.0126827	0.0121079	0.0116187	0.0118968	0.0135621	0.0118162	0.0121154	0.0135122	0.0129817	0.0124629	0.0128439	0.012952	0.0118436	0.0119521	0.0115241	0.0121863	0.011913	0.0109682	0.0122102	4.59634	4.92481	4.29414	5.60733	5.62519	5.26644	4.71519	4.57445	4.96768	4.46669	4.3377	4.28435	4.89082	4.17416	5.3961	4.24222	4.74781	5.4852	4.88303	4.71052	4.68272	4.63364	4.21975	5.16753	5.44389	-1.9672	-2.00654	-1.84407	-1.96388	-1.93019	-1.89679	-1.91693	-1.93484	-1.92457	-1.86767	-1.92752	-1.91666	-1.86928	-1.88667	-1.90438	-1.8913	-1.88766	-1.92652	-1.92255	-1.93839	-1.91413	-1.92398	-1.95987	-1.91328	0.997308	60.1583	4.60875
5550	-140752	-140448	-303.309	0.17204	0.183931	0.1692	0.159812	0.148712	0.168259	0.171649	0.168601	0.169755	0.164449	0.166571	0.176219	0.168846	0.157966	0.175748	0.152674	0.166305	0.179165	0.182807	0.18719	0.158367	0.140116	0.181913	0.158321	0.0104454	0.0103525	0.0123542	0.0134609	0.0121186	0.0114339	0.0110227	0.0128214	0.0132628	0.0133288	0.0125681	0.012909	0.0111577	0.0105475	0.0131554	0.0128343	0.0115706	0.0120393	0.0119198	0.0124089	0.0131844	0.0119985	0.0108831	0.0118524	3.33968	6.09366	5.2624	4.6909	4.53472	5.34558	4.75154	6.06562	4.59219	5.01199	4.38758	4.52583	4.98856	4.87258	5.3961	5.03423	4.74781	4.7842	4.69754	4.70981	5.40295	4.38446	4.944	4.87753	4.46557	-1.98107	-1.98495	-1.90819	-1.87093	-1.91655	-1.94181	-1.95771	-1.89207	-1.87736	-1.87521	-1.90073	-1.88911	-1.95242	-1.97685	-1.8809	-1.89163	-1.93664	-1.9194	-1.92373	-1.90627	-1.87994	-1.92087	-1.96325	-1.92619	0.989236	60.1583	3.37602
5560	-140738	-140436	-302.189	0.15929	0.165685	0.153691	0.135156	0.164602	0.169497	0.170171	0.154262	0.178894	0.158524	0.168354	0.144886	0.1864	0.187212	0.161131	0.164119	0.177543	0.170353	0.150037	0.169457	0.170946	0.158323	0.173526	0.170232	0.0113218	0.0113193	0.0127503	0.0127949	0.0119241	0.0125747	0.0118922	0.0108845	0.0126357	0.0114542	0.0138832	0.0125953	0.0121657	0.0126389	0.012486	0.0118636	0.0121995	0.010117	0.0129928	0.0134094	0.01177	0.0105138	0.012476	0.0118524	3.10344	5.40996	4.44087	5.66288	4.88665	4.61523	5.5475	5.07633	5.2936	4.98291	4.81065	4.70917	5.05334	5.17262	4.62515	5.56524	4.73977	5.55386	5.46154	5.31049	4.68756	5.726	5.92552	5.68306	5.65523	-1.94608	-1.94618	-1.89448	-1.89296	-1.92358	-1.9005	-1.92474	-1.96319	-1.8984	-1.94103	-1.85751	-1.89979	-1.91486	-1.89829	-1.90358	-1.92578	-1.91366	-1.99495	-1.8863	-1.87259	-1.92922	-1.97824	-1.90393	-1.92619	0.999501	61.0795	3.10499
5570	-140737	-140432	-305.468	0.164278	0.144035	0.178271	0.159586	0.160701	0.182212	0.158051	0.160451	0.17121	0.174109	0.15387	0.162992	0.158367	0.173827	0.176413	0.163471	0.167177	0.153652	0.158612	0.165864	0.187102	0.171424	0.171312	0.155874	0.012826	0.0125375	0.0122714	0.0132326	0.0115749	0.0109145	0.0118922	0.0136237	0.0121326	0.0118404	0.0107602	0.0127962	0.0109833	0.0137958	0.0107822	0.0134084	0.0132752	0.0106423	0.0124299	0.0130047	0.0128778	0.0116308	0.0133496	0.012624	5.02903	5.06705	5.48694	5.53986	4.9078	5.03129	5.07009	4.61565	4.37891	5.36993	4.73425	5.70694	5.38766	5.4196	5.12547	6.007	4.99578	5.53943	4.03738	4.79539	4.40777	4.66892	4.40015	5.6102	4.74709	-1.89191	-1.90179	-1.9111	-1.87835	-1.93648	-1.962	-1.92474	-1.8657	-1.91605	-1.92663	-1.96818	-1.89292	-1.95927	-1.86025	-1.96729	-1.87262	-1.87696	-1.97296	-1.90553	-1.8859	-1.89016	-1.93439	-1.87453	-1.8988	0.996416	59.4506	5.04711
5580	-140748	-140443	-304.944	0.17803	0.146673	0.175195	0.150907	0.169358	0.148897	0.150137	0.169697	0.156023	0.15871	0.14835	0.170912	0.166536	0.174541	0.188625	0.165195	0.171237	0.14971	0.154288	0.153819	0.153167	0.171381	0.170625	0.174148	0.0112343	0.0120408	0.0119402	0.0108637	0.0123525	0.0109347	0.0128883	0.0122237	0.0142057	0.0109807	0.0121727	0.0136149	0.0127297	0.0124758	0.0116926	0.0138994	0.0115791	0.0106423	0.0111753	0.0132979	0.0144357	0.0129148	0.0110767	0.0129445	4.04411	5.30075	5.24774	5.2575	5.49319	4.6724	4.54731	4.98139	4.0993	4.75773	4.74242	5.17204	6.17292	5.17756	4.49658	6.04118	4.93271	4.88179	4.56537	5.3539	5.52421	4.81228	4.76427	5.26875	5.25409	-1.94946	-1.91935	-1.92299	-1.96402	-1.90825	-1.96119	-1.8898	-1.9128	-1.84754	-1.95937	-1.91461	-1.86599	-1.89518	-1.90393	-1.93209	-1.857	-1.93632	-1.97296	-1.95174	-1.87622	-1.84056	-1.88891	-1.95559	-1.88792	0.998642	59.4506	4.0496
5590	-140749	-140441	-307.074	0.148754	0.173307	0.148949	0.154271	0.159936	0.165545	0.172443	0.189561	0.178425	0.1877	0.177354	0.179065	0.184605	0.149337	0.158787	0.157051	0.198675	0.170708	0.147652	0.153597	0.157768	0.165231	0.169924	0.15079	0.012918	0.0117604	0.0121514	0.012465	0.0138167	0.0115801	0.0127531	0.0120374	0.0115221	0.0128265	0.0114691	0.0119139	0.0115511	0.0128472	0.0131356	0.0122311	0.0108714	0.0136376	0.0153668	0.0128749	0.0130396	0.0132794	0.0130819	0.0109057	4.12593	5.4362	4.85359	4.96075	5.70076	5.46199	4.53703	5.1675	4.86325	5.09024	5.73962	4.90136	5.34415	3.76335	4.7722	5.34033	6.03237	5.13942	4.41111	4.40336	5.92473	5.47245	5.399	5.262	4.64587	-1.8888	-1.92958	-1.91537	-1.90431	-1.85959	-1.93629	-1.89438	-1.91947	-1.93847	-1.89189	-1.94047	-1.92395	-1.93738	-1.89119	-1.88155	-1.91253	-1.96371	-1.86526	-1.81342	-1.89026	-1.88474	-1.87682	-1.88333	-1.96235	0.991472	59.4506	4.16142
5600	-140738	-140438	-300.549	0.144374	0.169654	0.159579	0.176421	0.169827	0.17184	0.164627	0.16381	0.186785	0.158052	0.159356	0.154228	0.174211	0.162446	0.165026	0.147311	0.159529	0.166675	0.168812	0.165787	0.168432	0.168811	0.168244	0.172973	0.0130468	0.0123282	0.0121514	0.0122919	0.0137085	0.0126078	0.0125003	0.0115066	0.0128503	0.0123133	0.0116809	0.0134938	0.0131142	0.0137467	0.0118092	0.0131129	0.0134307	0.0124385	0.0125773	0.0111964	0.0115341	0.0116322	0.0111496	0.0114916	3.72593	4.551	4.49958	5.1153	4.6236	4.02155	5.62136	5.11566	5.4981	4.1041	4.63772	6.12766	5.3413	4.77966	5.37697	5.39724	5.40926	4.55103	4.24359	4.66612	5.42173	5.64345	4.84444	5.46446	5.27229	-1.8845	-1.9091	-1.91537	-1.91038	-1.86301	-1.89936	-1.90308	-1.93905	-1.89109	-1.90963	-1.93252	-1.86986	-1.88226	-1.8618	-1.92778	-1.8823	-1.8719	-1.90523	-1.90041	-1.95092	-1.93802	-1.93434	-1.95274	-1.93962	0.996853	60.7909	3.7377
5610	-140730	-140430	-299.643	0.163806	0.162557	0.166579	0.150766	0.180517	0.162462	0.174471	0.169409	0.158502	0.166872	0.176894	0.161529	0.154961	0.186758	0.188012	0.173965	0.171459	0.159376	0.159871	0.17004	0.15533	0.163493	0.171285	0.173373	0.0119619	0.0124444	0.0123436	0.012394	0.0118976	0.0107435	0.0119984	0.0125267	0.0107048	0.0123586	0.0127725	0.0126032	0.0129412	0.0131134	0.0123891	0.0111074	0.0118465	0.0116936	0.0119364	0.0123926	0.0119777	0.0121681	0.0133945	0.0121139	4.56734	4.98257	4.07837	4.40841	5.44665	5.05699	4.97991	4.85837	4.41198	4.33104	5.76844	4.57591	4.82521	5.12966	5.16654	5.44176	4.1288	4.51807	5.37023	4.7154	5.52725	5.5401	5.09337	5.12585	5.83603	-1.9222	-1.90503	-1.90856	-1.90679	-1.92454	-1.96885	-1.92088	-1.90216	-1.97042	-1.90803	-1.89372	-1.89952	-1.88803	-1.88229	-1.90696	-1.95439	-1.92641	-1.93205	-1.92312	-1.90684	-1.92163	-1.91478	-1.87307	-1.91672	0.998654	60.7909	4.57349
5620	-140751	-140451	-299.748	0.155798	0.163322	0.168578	0.161693	0.135935	0.159626	0.185672	0.17913	0.171133	0.173275	0.144279	0.164237	0.155863	0.17183	0.185495	0.173188	0.193742	0.154213	0.16695	0.157305	0.164053	0.174552	0.158949	0.156226	0.013033	0.0118601	0.0115185	0.0121644	0.0129651	0.012498	0.012421	0.0122772	0.0131609	0.0131814	0.0109175	0.0116747	0.0152493	0.0107638	0.0125643	0.0111165	0.0124664	0.0119388	0.0121416	0.0127921	0.0113897	0.0123947	0.0120473	0.0110487	4.20559	4.74995	5.13471	4.60074	4.21985	4.77527	4.60631	4.93539	5.17959	5.04478	5.40967	5.0542	4.65896	4.44078	5.07194	5.81861	4.95017	5.23766	6.12141	3.85357	4.49906	6.4904	4.79189	4.68723	4.6068	-1.88496	-1.92591	-1.93861	-1.91491	-1.88722	-1.90316	-1.90584	-1.9109	-1.88071	-1.88004	-1.96188	-1.93275	-1.81675	-1.96803	-1.90086	-1.95403	-1.90426	-1.92304	-1.91572	-1.89306	-1.94349	-1.90676	-1.91911	-1.95669	0.997035	60.7909	4.21809
5630	-140725	-140419	-306.284	0.163807	0.166896	0.155786	0.183048	0.170208	0.159191	0.162432	0.172652	0.17262	0.178005	0.17472	0.181435	0.15658	0.165046	0.164484	0.153849	0.169085	0.180443	0.172914	0.152871	0.163162	0.164302	0.183239	0.15942	0.0124981	0.0122404	0.0112193	0.0125824	0.011723	0.012735	0.0126132	0.0111427	0.0123804	0.011116	0.0119189	0.0132787	0.012217	0.0107157	0.0120542	0.0114157	0.0117459	0.012293	0.0115877	0.0118231	0.0121697	0.0130967	0.012749	0.011527	3.67324	4.94448	5.62072	5.13452	4.9597	5.38791	5.47882	4.47521	5.00556	4.42863	5.71755	4.93471	5.63972	4.24275	4.86006	5.36336	5.09251	4.43216	5.39007	5.17981	5.86444	4.34727	4.69475	5.17151	5.13643	-1.90316	-1.91221	-1.95003	-1.90024	-1.93096	-1.895	-1.89917	-1.95301	-1.90726	-1.95405	-1.92376	-1.87684	-1.91304	-1.96998	-1.91886	-1.9425	-1.93011	-1.91034	-1.936	-1.92727	-1.91472	-1.88284	-1.89452	-1.93828	0.998633	59.1272	3.67827
5640	-140728	-140418	-309.557	0.168993	0.1683	0.167595	0.165597	0.167126	0.170985	0.177869	0.175018	0.160969	0.182127	0.141969	0.17543	0.164054	0.174085	0.154678	0.153307	0.167353	0.158106	0.167144	0.166233	0.155674	0.169799	0.1601	0.151633	0.0131337	0.0124649	0.0116751	0.0125824	0.0104996	0.0126274	0.0115153	0.0130664	0.0124499	0.0113968	0.0131193	0.0117349	0.0125323	0.0123779	0.0139883	0.0127785	0.0115169	0.012798	0.0131228	0.012799	0.0118831	0.0114977	0.0120263	0.0132762	2.93348	4.87187	4.37091	5.16889	4.86953	5.54537	4.92476	5.70335	5.01862	5.1626	5.58871	4.84862	5.64685	4.98042	4.16075	4.85039	5.76623	5.16614	4.8068	4.70352	4.69251	5.06892	6.22457	5.47511	4.7157	-1.88161	-1.90431	-1.93274	-1.90024	-1.97883	-1.89869	-1.93872	-1.88384	-1.90483	-1.94322	-1.88209	-1.93052	-1.90197	-1.90735	-1.85424	-1.89352	-1.93867	-1.89286	-1.88197	-1.89283	-1.92507	-1.93939	-1.91987	-1.87693	0.985934	59.1124	2.97533
5650	-140719	-140410	-308.995	0.163541	0.16674	0.159828	0.154151	0.155635	0.152062	0.1718	0.138636	0.165841	0.162198	0.17514	0.161459	0.166657	0.154432	0.170822	0.149147	0.167067	0.180658	0.139868	0.169085	0.163136	0.155982	0.184424	0.169275	0.0126908	0.0122882	0.0127639	0.0120126	0.0116742	0.0126199	0.0121177	0.0130824	0.0128231	0.0124174	0.0118771	0.0124325	0.0122304	0.0115744	0.0117491	0.0112	0.0132845	0.0127535	0.0118214	0.0117302	0.0118831	0.0125327	0.0109645	0.0111237	4.4108	4.91531	4.79485	4.66201	4.92624	5.66546	5.53541	4.65117	5.74697	5.19086	5.37004	5.61122	5.01933	4.47684	5.85335	5.76303	4.68385	4.95494	5.22111	5.01229	5.54083	5.53527	5.33264	4.69931	4.97277	-1.89651	-1.91051	-1.89402	-1.92036	-1.93277	-1.89895	-1.91658	-1.88331	-1.89201	-1.90597	-1.92529	-1.90544	-1.91256	-1.9365	-1.92999	-1.95078	-1.87665	-1.89437	-1.92733	-1.93069	-1.92507	-1.90196	-1.96001	-1.95375	0.992208	59.1124	4.44544
